mCherry.A.FITC.A,file
3.973498,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.335568,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.895331,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
2.775343,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.828516,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.261062,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.886234,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.793791,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.803767,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.07005,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.107027,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.499348,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.314118,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.654854,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.449021,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.957588,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
6.211693,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.242412,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.269386,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.516671,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
3.759968,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.000721,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.786694,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
5.038483,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
4.498662,export_Specimen_001_WT_GFP2ARFPSec61_mock_001_GFP.csv
