mCherry.A.FITC.A,file
2.23936,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.235028,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.236341,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.985903,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.467362,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.767955,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.478028,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.169344,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.662695,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.051567,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.016432,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.547093,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.780427,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.563278,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.745336,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.507716,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.358438,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.690341,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.429319,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.792093,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.175588,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.185675,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.739377,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.684812,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.858071,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.395247,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.888791,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.803393,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.849462,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.158239,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.220213,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.015105,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.857267,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.483407,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.995122,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.701196,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.599372,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.759887,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.350646,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.738041,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.86534,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.383092,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.887335,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.387671,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.937258,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.928477,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.087664,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.462448,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.005947,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.015926,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.914965,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.63181,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.003887,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.930242,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
3.068413,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.176872,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.506851,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.349077,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.995546,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.469125,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.376821,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
3.042198,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.783578,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
3.001905,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.933314,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.021662,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.766223,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.285396,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.999501,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.965195,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.778023,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.605718,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.022916,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.049021,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.097986,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.304981,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.777375,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.864075,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.100561,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.22162,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.186641,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.551118,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.714038,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.204116,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.590765,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.008137,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.79647,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.201819,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.576463,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.991241,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.394668,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.734907,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.660674,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.680118,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.628368,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.374099,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
3.038926,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.874763,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.046398,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.618518,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.947434,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.400731,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.830378,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.113426,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.605485,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.409827,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.433181,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.609623,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.311462,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.389702,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.248762,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.91554,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.819783,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.386873,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.186774,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.983726,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.966135,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.885208,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.531316,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.269083,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.003377,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.079733,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.639046,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.480603,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.812695,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.630514,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.845733,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.135999,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.974983,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.226314,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.496223,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.254912,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.870981,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.419355,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.328908,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.370384,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.814474,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.407927,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.713269,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.839475,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.915544,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.409362,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.787296,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.666217,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.469829,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.941029,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.82818,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.063718,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.962647,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.514971,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.100545,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.712577,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.919093,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.021242,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.297405,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.617641,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
4.617682,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.53299,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.833463,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.563407,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.441277,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.564274,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.160207,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.228783,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.810799,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.851573,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.272973,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.394325,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.438323,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.445504,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.392639,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.734165,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.027184,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.445395,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.930703,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.640981,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.678271,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.725423,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.03777,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.192823,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.129364,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.872591,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
3.677419,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
4.008147,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.865324,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.147609,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
3.22962,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
3.087053,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.243944,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.969201,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.731696,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.811675,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.85701,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.550831,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.675269,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.277647,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.40158,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.175232,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.587912,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.220685,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.375692,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.712345,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.392363,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
0.019126,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.45477,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.13557,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.27112,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.905489,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.755519,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.48752,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.415817,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
3.474929,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.135692,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.737585,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
3.128336,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.569351,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.752101,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.8506,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.909816,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.986212,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.373971,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.466529,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.281201,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.516007,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.63193,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.579272,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.323277,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.815538,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.090068,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.976207,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
2.159457,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
1.81601,export_Specimen_001_WT_GFP2aRFPSec61_Retro2_002_GFP.csv
