mCherry.A.FITC.A,file
9.81179,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
6.08328,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
10.8622,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
8.50642,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
10.7263,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
8.59559,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
8.44286,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
9.30875,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
7.1338,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
7.94161,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
8.84242,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
8.08718,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
8.79436,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
6.99948,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
8.00403,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
10.2392,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
9.78188,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
11.1466,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
10.9103,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
11.8364,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
9.8952,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
7.68809,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
9.53802,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
7.25757,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
6.23659,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
10.9135,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_004_GFP.csv
