mCherry.A.Comp.FITC.A,file
2.413572,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.084166,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.728471,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.148943,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.342438,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.811428,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.992862,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.492168,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.647759,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.20841,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.26294,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.582963,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.281408,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.074829,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.271099,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.153307,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.951758,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.759062,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
5.667326,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.50285,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.2207,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.170982,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.003836,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.402061,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.053011,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
4.512962,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.73329,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.406552,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.723758,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.226603,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.0678,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.083542,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.1866,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.733791,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.359958,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.64959,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.336712,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.319152,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.648133,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.412906,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.804706,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
5.603998,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.810982,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.73227,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
6.00603,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.786551,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.277043,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.302821,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.662284,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.818991,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.284691,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.101999,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.8729,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.395803,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.456649,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.789224,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.60443,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.0375,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.439831,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.697809,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.47073,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.431609,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.876811,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.159704,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.10764,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.184377,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.09691,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.737026,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.620835,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.078503,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.00397,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.279406,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.731916,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.070963,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.058929,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.691295,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.534704,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.791372,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.11358,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.107358,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.205357,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.860852,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.093581,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.256624,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.782315,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.46765,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.366515,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.700292,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.023636,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.829165,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.160077,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.698496,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
4.493342,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.084659,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.991013,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.162297,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.041939,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.820678,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.385028,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.087277,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.595715,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.01716,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.709853,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.626201,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.313747,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.768463,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.043107,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.866647,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.250246,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.349707,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.191163,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.598099,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.968044,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.299199,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.932914,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.900738,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.069777,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.284451,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.474085,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.869,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.503854,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.251377,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.080767,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.915921,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.246765,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.827783,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.842727,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.888575,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.839509,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.346748,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.518535,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.028278,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
4.102963,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.067142,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.250142,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.849424,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.987177,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.912179,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.777151,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.920303,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.441196,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.424468,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.218919,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.465528,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
7.92012,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.814114,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.905191,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.962863,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.542444,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.24512,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.189026,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.05698,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.795199,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.523129,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.950845,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.24737,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.352428,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.04172,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.737198,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.092528,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
1.800147,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.991218,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.337466,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.957431,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
3.133671,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
2.374007,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_010_GFP.csv
