mCherry.A.Comp.FITC.A,file
6.012912,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.722248,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.139686,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.774973,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.43836,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.95715,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.684783,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.903994,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.589248,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.743572,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.44485,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.645703,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.933884,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.831605,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.999774,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.363206,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.165808,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.71332,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.078163,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.014161,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
7.551534,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.446106,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.692842,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.137288,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.622538,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.991694,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.694652,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.339381,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.240501,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.279844,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.800779,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.987272,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.758268,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.201905,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.733497,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.120744,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.370654,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.488005,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.518745,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.060871,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.058112,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.872874,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.326959,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.768919,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.367169,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.879478,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.139986,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.189744,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.541816,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.111885,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.155166,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.618537,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.449173,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.762461,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.977952,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.238648,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.961375,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.497935,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.650538,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.869207,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.863976,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.9757,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.079043,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.676977,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.114919,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.657934,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.826118,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.128228,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.68205,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.357245,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.586324,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.575366,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.10709,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.20093,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.010764,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.499449,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.130183,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.492922,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.086867,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.383965,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.785798,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.27349,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.943722,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.062384,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.659937,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.682045,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.501496,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.55847,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.287591,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.620858,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.517502,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.126282,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.87093,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.315407,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.024379,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.615297,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.842468,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.85667,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.662015,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.649334,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.349019,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.23344,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.141332,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.043165,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.877236,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.211919,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.289621,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.168434,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.13247,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.580358,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.087102,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.557711,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.631001,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.015041,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.87089,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.94115,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.996063,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.35555,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.654018,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.735231,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.493438,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.605152,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.243769,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.4021,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.736547,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.320849,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.900599,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.483129,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.006465,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.213651,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.968372,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.715538,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.198872,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.604049,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.057978,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.973928,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.133176,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.287003,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.408148,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.103314,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.142868,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.016976,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.486251,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.068705,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.516384,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.014761,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.07351,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.702399,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.157524,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.00238,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.010703,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.112635,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.721558,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.163842,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.230484,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.260624,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
7.839637,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.622795,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.825774,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.966354,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.344839,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.201435,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.777239,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.456671,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.25061,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.856752,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.591784,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.601119,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.62078,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.230346,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.440415,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.273962,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.602646,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.187025,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.956666,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.669307,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.161342,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.787503,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.56742,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.750334,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.740671,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.124673,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.626726,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.151345,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.608602,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.764756,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.453383,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.735525,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.695498,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.622372,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.317101,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.685844,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.84404,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.06052,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.185096,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.876485,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.681442,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.420315,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.856532,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.167539,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.240949,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.021632,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.462715,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.513779,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
9.051623,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.151618,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.648909,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.357626,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.345134,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
9.860429,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.500977,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.181979,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.747008,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.098129,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.411361,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.624019,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.67382,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.758372,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.687603,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.163072,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.194929,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.950892,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.667624,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.037718,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.780826,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.409942,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.921831,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.573839,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.647319,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.567264,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.941587,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.246571,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.140812,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.281835,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.049003,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.331865,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.816392,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.048479,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.672281,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.588863,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.302142,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.126972,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.356155,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.507495,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.687666,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.598376,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.551073,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.499279,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.943766,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.006094,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.436231,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.705248,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.13828,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.680002,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.285825,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.652513,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.787001,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.689576,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.559302,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
10.336765,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.463809,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.289536,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.356902,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.160069,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.664942,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.803874,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.981305,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.12091,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
0.006179,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.102236,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.054223,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.460252,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.719869,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.527475,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.869423,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.496986,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.660627,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.703163,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.911807,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.797429,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.941369,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
8.393612,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.464873,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.795104,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.94615,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.680061,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.257907,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.454573,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.366366,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.141417,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.240502,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.250529,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.296574,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.463222,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.329021,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.762828,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
5.540135,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.080364,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
6.682365,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.538198,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
4.21646,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
2.864903,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
3.53502,export_Specimen_001_WT_GFP2aRFPSec61_mock_DMSO_001_GFP.csv
