mCherry.A.Comp.FITC.A,file
2.237145,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.382809,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
4.023288,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
0.694767,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.260444,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.989319,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.755842,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.98359,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.447029,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.22096,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.218342,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.456734,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.024727,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.313682,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.070015,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
4.309841,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.139675,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.069768,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.683312,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.053933,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.768248,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.832895,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.420532,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.035153,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.128047,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.133461,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.454645,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.464061,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.594878,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.629034,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.277371,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.127482,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.140007,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.917143,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.724907,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
4.610778,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.186383,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.963914,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.331202,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.476708,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.82531,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.706598,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.823717,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.135121,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.412291,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.4425,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.621414,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.770429,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.963402,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.61383,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.622449,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.597745,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.558379,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.232877,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.819847,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.752549,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.086136,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.12382,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.489196,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.331146,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.684426,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.181682,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.554396,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.564471,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.667174,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.981712,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.42897,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.049308,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.602263,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.293097,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.639749,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.987798,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.983091,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.07774,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.959876,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.247575,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.256339,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.938492,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.9584,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.088004,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.215463,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.835919,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.155523,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.548898,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.131425,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.719606,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.802994,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.626398,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.208449,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.653475,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.557433,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.594553,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.902071,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.453573,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.505217,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.381448,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.494011,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.172848,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.203844,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.541404,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.021775,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.250999,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.010648,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.700102,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.696285,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.473332,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.723392,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.845108,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.251481,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.928125,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.229233,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.51793,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.879622,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.379212,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.641451,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.517741,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.001711,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.931668,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.773369,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.941408,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.034153,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.882227,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.89666,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.299659,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.486627,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.514649,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.462353,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.727136,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
5.432357,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.921301,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.588598,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.490665,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.272854,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.828422,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.568597,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.901557,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.608407,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.1973,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.980392,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.819974,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.98995,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.690653,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.509173,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.55084,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.523085,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.182621,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.026188,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.162764,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.699949,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.418494,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.211733,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.424009,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.310069,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.493048,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.829136,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.462528,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.732144,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.267919,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.365144,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.444369,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.814538,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.834237,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.695303,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.022483,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.973882,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.754048,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.682328,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.751957,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.418421,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.083062,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.331156,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.682563,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.844554,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.761698,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.233577,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
5.891269,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.551578,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.2077,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.973743,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.111941,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.710767,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.699634,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.720403,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.525937,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.494515,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.325911,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.121215,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.581222,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.625782,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.368816,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.895584,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.053615,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.349071,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.541129,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.738562,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.19174,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.428761,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.489562,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.108818,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.159463,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.817766,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.507493,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.355314,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.446007,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.572116,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.529748,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.651175,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.170442,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.457362,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.698742,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.170417,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.498896,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.333717,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.214486,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.355065,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.287837,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
6.703588,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.755529,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
4.457654,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.3215,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.561783,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.860768,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.520832,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.619302,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.332781,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.801276,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.065274,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.082206,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.179979,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.95514,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.652881,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.652059,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.504022,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.956488,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.333364,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.710463,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.763103,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.024755,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.909018,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.870772,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.918638,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.158939,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.290009,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.374097,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.719262,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.521845,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.808987,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.010487,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.402289,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.990898,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.804356,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
0.62498,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.910461,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.870119,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.193136,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.178549,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.019723,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
4.337773,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.072813,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.088775,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.756117,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.116068,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.313975,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
3.388108,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.699591,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.975347,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.237071,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.137775,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.079882,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.185273,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.346358,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.714983,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
1.969256,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
2.10956,export_Specimen_001_WT_GFP2aRFPSec61_mock_Retro2_002_GFP.csv
