mCherry.A.FITC.A,file
5.80483,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.42488,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.02819,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.30057,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.79796,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.34795,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
2.19163,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.52882,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.72655,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.80757,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.03405,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
11.2956,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.36472,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.88837,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
3.89593,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.26564,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.81012,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.75838,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.19355,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.84526,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.94064,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.0129,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.55418,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.92224,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.95031,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.98351,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.97678,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.42737,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.80409,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.67437,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.53838,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.58216,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.63146,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.96409,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.19506,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.44015,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.65368,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.58575,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.39197,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
0.52356,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.36895,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.69372,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.6173,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.80768,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.99424,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
3.2312,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.32013,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.57352,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.7134,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.42539,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.64583,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
12.449,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.24859,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.35062,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.00302,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.75365,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.63804,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.35002,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.90799,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.70955,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.58723,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.64873,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
2.3876,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.78429,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.01615,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.2444,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.47931,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.40736,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.13797,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.16892,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.66527,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
2.44912,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.1733,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
0.433451,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.64634,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
2.5553,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.33321,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.3948,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.6096,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.26518,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.18548,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.12917,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.4362,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.83866,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
10.3846,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.83498,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.67567,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.32753,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.06675,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.75478,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.75834,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.38466,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.28217,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.24778,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
0.318058,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.02753,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.42382,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.68791,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.13525,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.0805,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.58076,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.65327,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.68584,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.9622,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.12247,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.23247,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.59625,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
10.8163,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.97396,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.98561,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.91964,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.48108,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.46526,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.97195,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.60438,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
1.74414,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.79637,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.47823,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
3.55067,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.94901,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.99908,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.91366,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
3.84115,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.94735,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.29485,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.45908,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.80937,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.74451,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.57544,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.37254,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.42522,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.21146,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.76897,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.06431,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.30616,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.34602,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.67594,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.43449,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.85847,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.38235,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
3.34529,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.27619,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.83579,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.06771,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.07632,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.94889,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.62734,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.97672,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.17894,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.44596,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.249,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.7379,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.30797,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.1709,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.67012,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
2.28307,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.7262,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.89911,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
2.22914,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.52853,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
2.23973,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.29387,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.76734,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.37841,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.63803,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.78411,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.9674,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.58186,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.44568,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.68855,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.7123,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
1.4881,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.98659,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.29379,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.38818,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.95731,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.48266,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.71076,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.84411,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.77973,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.15563,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.29062,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.97182,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.16645,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.37361,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.50466,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.48302,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.28551,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.96836,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
10.1868,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.64089,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.87469,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.17805,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.57623,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.31547,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.19995,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.78483,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
1.33443,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
3.1853,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.56805,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.24994,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.69802,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.96689,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.11813,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.43547,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
2.97517,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
3.78418,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.5421,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.82478,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.62722,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.40424,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.73088,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
10.1403,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.55348,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.30308,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.72858,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.2807,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.8582,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.94704,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.85211,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.59221,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.65517,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.61621,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
2.89885,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.53882,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.73273,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.96191,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.2537,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.21505,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.80455,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.07444,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.29393,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.393,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.64744,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
9.40128,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.21139,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
10.3062,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.36885,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.12341,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.71054,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
8.03125,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.65391,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.14195,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
5.52399,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.94832,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
6.90719,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
7.96419,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
4.35059,export_Specimen_001_K562WT_GFP2ARFPSec61_DHQZ5_10000_014_GFP.csv
